movieId,userId,rating,timestamp,label,releaseYear,movieGenre1,movieGenre2,movieGenre3,movieRatingCount,movieAvgRating,movieRatingStddev,userRatedMovie1,userRatedMovie2,userRatedMovie3,userRatedMovie4,userRatedMovie5,userRatingCount,userAvgReleaseYear,userReleaseYearStddev,userAvgRating,userRatingStddev,userGenre1,userGenre2,userGenre3,userGenre4,userGenre5
1270,603,2.0,953927759,0,1985,Adventure,Comedy,Sci-Fi,171,4.04,0.87,1674,1200,3090,2349,2130,100,1980,7.65,3.88,0.77,Drama,Comedy,Thriller,Crime,Action
1273,603,4.0,953927787,1,1986,Comedy,Drama,Film-Noir,11,4.05,0.72,2068,1289,1307,1185,1674,100,1981,7.49,3.81,0.77,Drama,Comedy,Thriller,Action,Romance
1274,603,1.0,1002403424,0,1988,Action,Adventure,Animation,39,3.74,1.27,1344,3683,4855,2936,4235,73,1984,18.62,3.62,1.15,Drama,Thriller,Crime,Romance,Comedy
1290,603,2.0,953928295,0,1987,Drama,Romance,"",10,3.35,1.00,1957,3221,1958,2247,1129,100,1984,2.81,3.26,1.07,Drama,Comedy,Thriller,Romance,Action
1292,603,4.0,953926970,1,1979,Comedy,Drama,"",20,3.95,0.89,3445,3508,2971,2866,2074,100,1976,16.25,3.96,0.97,Drama,Comedy,Romance,Thriller,Crime
134368,563,4.5,1446840975,1,2015,Action,Comedy,Crime,16,3.69,0.96,7444,4447,70293,5991,60397,100,2003,11.96,3.24,0.68,Comedy,Romance,Drama,Children,Adventure
1344,603,5.0,1002403424,1,1962,Crime,Drama,Thriller,14,3.96,0.57,3683,4855,2936,4235,923,72,1984,18.56,3.60,1.15,Drama,Thriller,Crime,Romance,Comedy
1345,603,3.0,953925483,0,1976,Drama,Fantasy,Horror,36,3.35,0.95,1219,1214,1387,1278,942,100,1983,18.18,3.72,1.30,Drama,Crime,Thriller,Film-Noir,Comedy
1346,603,4.0,953925705,1,1982,Drama,Fantasy,Horror,8,2.81,1.19,1339,70,2167,3081,1407,100,1983,17.54,3.86,1.15,Drama,Thriller,Horror,Crime,Film-Noir
1349,603,5.0,953925548,1,1986,Horror,"","",1,5.00,0.00,3344,1997,1982,1333,2488,100,1983,17.70,3.74,1.24,Drama,Thriller,Crime,Film-Noir,Romance
1350,603,3.0,953925657,0,1976,Horror,Mystery,Thriller,22,3.82,0.75,3081,1407,968,1994,2747,100,1983,17.77,3.87,1.16,Drama,Thriller,Crime,Horror,Film-Noir
1351,603,2.0,963180176,0,1996,Crime,Drama,Thriller,3,2.33,0.58,175,1613,1844,369,526,100,1995,2.38,3.45,1.12,Drama,Crime,Comedy,Romance,Thriller
135887,563,3.5,1439932776,1,2015,Adventure,Animation,Children,15,3.17,1.28,914,1387,1073,106100,88810,16,1985,22.26,3.78,0.55,Drama,Comedy,Romance,Musical,War
1376,603,1.0,953928033,0,1986,Adventure,Comedy,Sci-Fi,43,3.48,1.10,1150,2369,1227,2104,2985,100,1985,5.20,3.61,0.92,Drama,Comedy,Crime,Thriller,Romance
1377,603,2.0,963177406,0,1992,Action,Crime,"",60,3.02,0.88,2916,112,919,1254,952,100,1982,13.86,3.38,1.15,Drama,Action,Adventure,Comedy,Sci-Fi
1415,603,4.0,954482471,1,1996,Crime,Drama,Romance,2,2.50,2.12,509,302,2633,471,914,100,1985,16.34,3.55,1.17,Romance,Drama,Comedy,Documentary,Thriller
1437,603,5.0,963179396,1,1993,Drama,"","",2,4.25,1.06,1406,1041,1354,308,1759,100,1995,2.33,3.42,1.21,Comedy,Drama,Crime,Romance,Thriller
1449,603,2.0,963178147,0,1996,Comedy,"","",24,3.88,0.82,1641,232,2289,1966,1904,100,1987,12.53,3.38,1.35,Action,Drama,Comedy,Thriller,Adventure
149,603,2.0,963179615,0,1994,Crime,Drama,Thriller,1,2.00,0.00,16,1733,45,1358,194,100,1995,2.11,3.27,1.17,Drama,Comedy,Crime,Romance,Thriller
153,37,3.0,845239426,0,1995,Action,Adventure,Comedy,137,2.92,0.90,593,344,590,150,296,7,1992,2.37,4.14,1.21,Drama,Thriller,Adventure,Crime,Comedy
1537,563,3.5,1440793768,1,1996,Comedy,Drama,Romance,13,3.81,0.72,597,1088,3967,88163,595,37,1994,20.49,3.73,0.47,Drama,Comedy,Romance,Musical,Adventure
1544,546,1.0,973588665,0,1997,Action,Adventure,Sci-Fi,67,2.75,0.99,1971,3918,3316,3917,3984,41,1986,12.08,3.32,1.23,Action,Thriller,Horror,Drama,Sci-Fi
1566,563,3.5,1441846480,1,1997,Adventure,Animation,Children,31,3.45,1.04,72737,52287,6958,111659,107141,100,2003,11.83,3.28,0.64,Romance,Comedy,Drama,Children,Animation
1569,603,1.0,954482630,0,1997,Comedy,Romance,"",40,3.50,0.91,539,215,1475,357,555,100,1986,16.69,3.67,1.09,Romance,Drama,Comedy,Documentary,Thriller
158,546,2.0,973588258,0,1995,Adventure,Children,"",62,2.81,1.11,104,"","","","",2,1978,24.75,3.00,1.41,Comedy,"","","",""
1585,603,3.0,963178192,0,1996,Comedy,"","",1,3.00,0.00,1454,1747,1236,1279,1845,100,1987,12.63,3.51,1.33,Action,Comedy,Drama,Adventure,Thriller
1596,603,4.0,963179950,1,1997,Drama,"","",3,4.33,0.58,506,346,1177,1190,2682,100,1995,2.42,3.39,1.10,Drama,Comedy,Crime,Thriller,Romance
1611,603,4.0,963179656,1,1991,Drama,Romance,"",5,4.10,0.74,2024,16,1733,45,1358,100,1995,2.17,3.25,1.18,Drama,Comedy,Crime,Mystery,Thriller
1612,603,3.0,963178669,0,1997,Comedy,"","",2,3.00,0.00,1875,2500,2539,205,3261,100,1995,2.88,3.41,1.27,Comedy,Drama,Action,Thriller,Crime
1625,603,1.0,963176362,0,1997,Drama,Mystery,Thriller,77,3.70,1.02,3576,193,3586,2304,835,100,1991,12.51,3.43,1.08,Drama,Romance,Comedy,Crime,Action
1627,603,4.0,963177853,1,1997,Crime,Drama,Mystery,7,3.36,1.38,1690,2334,3165,1391,1573,100,1983,13.75,3.39,1.29,Action,Adventure,Thriller,Drama,Comedy
1673,603,5.0,963179811,1,1997,Drama,"","",39,4.08,0.74,1653,97,851,508,1051,100,1995,2.24,3.26,1.12,Drama,Comedy,Crime,Thriller,Mystery
1674,603,4.0,953927759,1,1985,Drama,Romance,Thriller,40,3.65,0.82,1200,3090,2349,2130,2065,100,1980,7.66,3.89,0.78,Drama,Comedy,Crime,Thriller,Action
1676,603,5.0,963177406,1,1997,Action,Sci-Fi,"",80,3.33,1.09,2916,112,919,1254,952,100,1982,13.88,3.36,1.16,Drama,Action,Adventure,Comedy,Sci-Fi
1695,603,4.0,963180237,1,1997,Drama,"","",2,4.00,0.00,175,1613,1844,369,526,100,1995,2.34,3.46,1.11,Drama,Crime,Comedy,Romance,Thriller
1733,603,4.0,963179559,1,1997,Drama,Romance,"",4,4.50,0.58,45,1358,194,2439,214,100,1995,2.23,3.35,1.23,Drama,Comedy,Crime,Romance,Thriller
1735,603,4.0,954482666,1,1998,Drama,Romance,"",11,3.32,0.98,2941,2671,838,539,215,100,1986,17.04,3.67,1.11,Romance,Drama,Comedy,Documentary,Musical
1747,603,5.0,963178192,1,1997,Comedy,"","",31,3.34,0.95,1236,1279,1845,348,235,100,1987,12.58,3.50,1.32,Action,Comedy,Drama,Thriller,Adventure
1748,603,2.0,953925390,0,1998,Adventure,Film-Noir,Sci-Fi,48,3.82,0.96,2940,164,2203,1179,2726,100,1984,18.31,3.68,1.34,Drama,Thriller,Crime,Film-Noir,Comedy
1759,603,5.0,963179339,1,1997,Drama,"","",1,5.00,0.00,1594,1213,608,307,1699,100,1995,2.42,3.30,1.22,Comedy,Drama,Crime,Romance,Adventure
176,603,4.0,963178102,1,1995,Comedy,"","",13,4.31,0.52,2593,2865,1885,1497,423,100,1986,12.80,3.31,1.32,Action,Comedy,Thriller,Adventure,Drama
1769,603,3.0,953925861,0,1998,Action,Crime,Thriller,14,2.93,0.76,955,426,1332,1346,1339,100,1982,17.85,3.80,1.21,Drama,Thriller,Horror,Crime,Film-Noir
1816,603,2.0,963178488,0,1997,Comedy,Drama,"",3,2.00,1.00,3261,1367,1414,322,1923,100,1994,2.92,3.48,1.27,Comedy,Drama,Action,Thriller,Crime
1845,603,5.0,963178168,1,1998,Comedy,Mystery,Thriller,15,3.97,0.74,348,235,1,1641,232,100,1987,12.54,3.45,1.31,Action,Comedy,Drama,Thriller,Adventure
1860,603,2.0,953925242,0,1997,Drama,"","",4,2.62,0.75,3006,2908,994,535,1089,100,1989,13.15,3.46,1.37,Drama,Thriller,Comedy,Crime,Romance
187,603,4.0,963178398,1,1995,Comedy,"","",4,4.12,0.85,1060,1517,1701,441,125,100,1991,10.76,3.54,1.27,Comedy,Drama,Action,Adventure,Thriller
1883,603,3.0,963178259,0,1998,Comedy,Drama,Romance,24,3.27,1.27,101,1500,1809,2155,1454,100,1988,12.83,3.53,1.32,Action,Comedy,Drama,Adventure,Sci-Fi
1914,603,2.0,963178212,0,1998,Comedy,Drama,"",9,3.39,1.11,1809,2155,1454,1747,1236,100,1988,12.71,3.50,1.33,Action,Comedy,Drama,Adventure,Sci-Fi
1948,603,4.0,1000194434,1,1963,Adventure,Comedy,Romance,7,3.64,0.48,4695,4428,4424,947,4426,41,1983,19.18,3.88,0.87,Drama,Thriller,Romance,Crime,Comedy
1954,603,4.0,953926900,1,1976,Drama,"","",64,3.83,1.02,2932,3135,1080,1077,2819,100,1978,17.50,3.90,1.02,Drama,Comedy,Thriller,Romance,Crime
1955,603,4.0,1000194349,1,1979,Drama,"","",14,3.89,0.68,1946,4419,924,2729,909,31,1988,17.18,3.84,0.86,Drama,Thriller,Romance,Crime,Sci-Fi
1965,546,5.0,973588490,1,1984,Comedy,Sci-Fi,"",21,3.38,0.99,1673,3328,3408,589,1249,23,1986,12.68,3.22,1.31,Drama,Action,Sci-Fi,Romance,Crime
1982,603,4.0,953925513,1,1978,Horror,"","",27,3.72,0.99,1333,2488,2160,1219,1214,100,1983,17.77,3.71,1.27,Drama,Thriller,Crime,Film-Noir,Comedy
1986,546,1.0,973588771,0,1989,Horror,"","",2,1.50,0.71,3190,3940,1976,1977,3942,63,1986,10.61,3.48,1.18,Horror,Thriller,Action,Sci-Fi,Comedy
199,603,5.0,953926672,1,1964,Drama,Musical,Romance,4,4.12,0.85,900,1086,3341,948,1103,100,1982,19.08,3.62,1.12,Drama,Thriller,Comedy,Horror,Romance
1990,546,4.0,973588258,1,1992,Horror,"","",1,4.00,0.00,104,"","","","",4,1984,16.28,2.75,0.96,Comedy,"","","",""
1994,603,4.0,953925588,1,1982,Horror,Thriller,"",47,3.43,0.81,2747,2455,1349,3344,1997,100,1983,17.61,3.81,1.20,Drama,Thriller,Crime,Horror,Film-Noir
2,563,2.5,1447185161,0,1995,Adventure,Children,Fantasy,110,3.43,0.88,7451,80860,114762,70183,114662,100,2004,12.14,3.20,0.75,Comedy,Romance,Drama,Children,Musical
2001,603,1.0,953928409,0,1989,Action,Comedy,Crime,47,3.18,0.87,1202,2240,2290,2073,2956,100,1984,2.86,3.13,1.10,Drama,Comedy,Romance,Thriller,Action
2019,603,5.0,953926481,1,1954,Action,Adventure,Drama,48,4.19,0.76,1104,2925,2600,2070,2702,100,1986,15.32,3.48,1.13,Horror,Drama,Thriller,Comedy,Mystery
2028,603,5.0,963177579,1,1998,Action,Drama,War,188,4.15,0.81,1112,849,2617,1580,1676,100,1982,13.93,3.35,1.20,Action,Drama,Adventure,Comedy,Sci-Fi
2052,563,4.0,1440800279,1,1993,Children,Comedy,Fantasy,23,2.76,1.08,1537,597,1088,3967,88163,38,1994,20.21,3.72,0.46,Drama,Comedy,Romance,Musical,Adventure
2104,603,4.0,953927978,1,1982,Drama,"","",1,4.00,0.00,2985,2988,1956,3422,2551,100,1985,5.90,3.64,0.88,Drama,Comedy,Thriller,Crime,Action
2111,603,4.0,953928124,1,1983,Comedy,"","",10,3.25,0.63,2344,2144,1150,2369,1227,100,1985,3.11,3.41,1.01,Drama,Comedy,Crime,Thriller,Romance
2118,603,3.0,953925630,0,1983,Thriller,"","",15,3.73,0.88,1994,2747,2455,1349,3344,100,1983,17.61,3.81,1.20,Drama,Thriller,Crime,Horror,Film-Noir
2125,563,2.5,1448749287,0,1998,Comedy,Drama,Romance,21,3.62,0.85,1907,919,55451,114601,128832,100,2003,14.31,3.24,0.76,Comedy,Romance,Drama,Musical,Children
2135,603,4.0,963177249,1,1967,Adventure,Children,Musical,11,3.77,1.08,2057,3168,2529,2944,1201,100,1984,13.01,3.34,1.16,Drama,Action,Comedy,Thriller,Adventure
2174,603,4.0,953927858,1,1988,Comedy,Fantasy,"",91,3.47,0.91,1097,2474,1186,1079,2194,100,1983,7.20,3.76,0.82,Drama,Comedy,Thriller,Romance,Crime
2203,603,5.0,953925349,1,1943,Crime,Drama,Thriller,7,4.14,0.69,1179,2726,2066,1284,3435,100,1985,17.89,3.63,1.37,Drama,Thriller,Crime,Comedy,Romance
223,603,3.0,953925989,0,1994,Comedy,"","",104,3.86,0.95,2710,2630,2707,2683,288,100,1982,17.93,3.84,1.11,Drama,Thriller,Horror,Crime,Film-Noir
2248,563,3.5,1439933376,1,1989,Comedy,Drama,Romance,39,3.92,0.82,97921,1247,40629,96821,68954,26,1991,23.13,3.75,0.49,Drama,Comedy,Romance,Adventure,Musical
2248,603,3.0,953927655,0,1989,Comedy,Drama,Romance,39,3.92,0.82,1198,3424,2918,1394,2973,100,1977,10.90,3.98,0.78,Drama,Comedy,Crime,Thriller,Romance
2283,603,4.0,963179970,1,1990,Drama,"","",2,3.50,0.71,1596,506,346,1177,1190,100,1995,2.42,3.39,1.10,Drama,Comedy,Crime,Thriller,Romance
2289,603,5.0,963178125,1,1992,Comedy,Crime,Drama,38,3.95,0.84,1966,1904,735,176,2593,100,1987,12.60,3.33,1.33,Action,Comedy,Thriller,Drama,Adventure
2303,603,3.0,953926787,0,1975,Drama,Musical,"",5,3.60,0.89,1230,1221,3362,858,3473,100,1981,19.02,3.72,1.11,Drama,Comedy,Thriller,Romance,Crime
2304,603,4.0,963176251,1,1998,Drama,"","",1,4.00,0.00,835,3655,2844,3115,3637,100,1991,13.50,3.49,1.09,Drama,Romance,Comedy,Crime,Thriller
2329,603,3.0,963179487,0,1998,Crime,Drama,"",129,4.22,0.64,2439,214,388,2966,412,100,1995,2.28,3.44,1.22,Drama,Comedy,Crime,Romance,Adventure
2349,603,4.0,953927759,1,1986,Comedy,Thriller,"",7,3.50,1.12,2130,2065,1036,2076,1225,100,1980,7.63,3.91,0.79,Drama,Comedy,Crime,Thriller,Action
2356,603,1.0,963178488,0,1998,Comedy,"","",5,2.60,0.96,3261,1367,1414,322,1923,100,1994,2.92,3.46,1.27,Comedy,Drama,Action,Thriller,Crime
2405,603,1.0,954482832,0,1985,Action,Adventure,Comedy,21,2.81,0.81,301,207,1549,1735,2941,100,1987,17.18,3.71,1.07,Romance,Drama,Comedy,Documentary,Musical
2413,603,3.0,963176362,0,1985,Comedy,Crime,Mystery,18,3.39,0.58,3576,193,3586,2304,835,100,1991,12.51,3.40,1.11,Drama,Romance,Comedy,Crime,Action
2417,603,1.0,953928203,0,1986,Comedy,Drama,"",1,1.00,0.00,3221,1958,2247,1129,2100,100,1984,2.80,3.36,1.01,Drama,Comedy,Thriller,Romance,Crime
2421,603,1.0,963177105,0,1986,Action,Adventure,Drama,29,2.78,0.97,3104,3703,1261,3706,2110,100,1988,11.49,3.19,1.16,Drama,Comedy,Action,Thriller,Crime
2427,603,3.0,963179902,0,1998,Action,Drama,War,35,3.30,1.42,1190,2682,766,2435,2165,100,1995,2.36,3.32,1.12,Drama,Comedy,Crime,Thriller,Mystery
2428,603,3.0,953925677,0,1998,Horror,Sci-Fi,"",23,2.48,0.95,2167,3081,1407,968,1994,100,1983,17.68,3.88,1.16,Drama,Thriller,Horror,Crime,Film-Noir
2431,603,1.0,1000194533,0,1998,Comedy,Drama,"",27,3.37,1.17,4437,3732,4056,2346,4011,51,1983,18.00,3.82,0.82,Drama,Thriller,Crime,Romance,Comedy
2488,603,5.0,953925483,1,1960,Drama,Horror,Thriller,3,3.00,2.29,2160,1219,1214,1387,1278,100,1983,17.67,3.73,1.27,Drama,Crime,Thriller,Film-Noir,Comedy
2500,603,4.0,963178631,1,1999,Comedy,"","",7,2.00,1.12,2539,205,3261,1367,1414,100,1995,2.85,3.39,1.30,Comedy,Drama,Action,Thriller,Crime
2512,603,5.0,953926692,1,1983,Drama,"","",1,5.00,0.00,199,900,1086,3341,948,100,1982,19.17,3.64,1.12,Drama,Thriller,Comedy,Romance,Horror
2524,603,3.0,953927084,0,1974,Action,Adventure,Drama,9,3.22,1.33,3244,2533,1380,2528,3167,100,1973,14.25,3.95,0.93,Drama,Comedy,Romance,Thriller,Crime
2533,546,2.0,973588592,0,1971,Action,Sci-Fi,"",15,3.00,1.09,3917,3984,3409,70,480,34,1987,12.28,3.32,1.22,Action,Thriller,Drama,Sci-Fi,Comedy
2533,603,4.0,953927060,1,1971,Action,Sci-Fi,"",15,3.00,1.09,1380,2528,3167,2779,1292,100,1974,14.74,3.93,0.97,Drama,Comedy,Romance,Thriller,Crime
2539,603,4.0,963178528,1,1999,Comedy,"","",47,3.10,0.83,205,3261,1367,1414,322,100,1995,2.83,3.43,1.28,Comedy,Drama,Action,Thriller,Crime
2571,603,5.0,963177606,1,1999,Action,Sci-Fi,Thriller,278,4.19,0.98,1233,3265,2028,1112,849,100,1982,13.93,3.37,1.22,Action,Drama,Adventure,Comedy,Sci-Fi
2572,603,3.0,953925933,0,1999,Comedy,Romance,"",54,3.53,1.05,2683,288,955,426,1332,100,1982,17.79,3.86,1.14,Drama,Thriller,Horror,Crime,Film-Noir
2598,603,1.0,953926238,0,1999,Comedy,"","",25,2.84,1.04,2686,2723,2734,3160,2390,100,1983,18.21,3.63,1.10,Thriller,Horror,Drama,Crime,Film-Noir
2609,603,4.0,953927272,1,1996,Drama,"","",1,4.00,0.00,2912,3317,3181,495,3244,100,1973,14.16,4.02,0.86,Drama,Comedy,Romance,Thriller,Crime
2629,603,2.0,963178887,0,1999,Comedy,Romance,"",2,2.50,0.71,166,1875,2500,2539,205,100,1995,2.48,3.22,1.21,Comedy,Drama,Action,Romance,Crime
2633,603,4.0,954482471,1,1932,Horror,Romance,"",3,3.33,1.15,471,914,931,534,1947,100,1985,15.37,3.53,1.16,Drama,Romance,Comedy,Documentary,Thriller
269,603,3.0,963180041,0,1993,Drama,"","",2,3.00,0.00,53,2283,1596,506,346,100,1995,2.44,3.42,1.09,Drama,Comedy,Crime,Thriller,Romance
2706,603,2.0,953925933,0,1999,Comedy,Romance,"",103,3.38,1.04,2683,288,955,426,1332,100,1982,17.78,3.88,1.10,Drama,Thriller,Horror,Crime,Film-Noir
2712,603,3.0,953926058,0,1999,Drama,Mystery,Thriller,53,3.46,1.11,2336,3203,2710,2630,2707,100,1982,17.95,3.79,1.08,Thriller,Drama,Horror,Crime,Film-Noir
2725,603,2.0,953927272,0,1999,Drama,"","",1,2.00,0.00,2912,3317,3181,495,3244,100,1973,14.16,4.05,0.85,Drama,Comedy,Romance,Thriller,Crime
2729,603,4.0,1000194332,1,1962,Drama,Romance,"",7,3.50,0.50,909,4432,4422,4427,4226,27,1992,14.05,3.74,0.86,Drama,Thriller,Crime,Romance,Comedy
2739,603,3.0,953928295,0,1985,Drama,"","",12,3.92,0.76,1957,3221,1958,2247,1129,100,1984,2.81,3.23,1.06,Drama,Comedy,Thriller,Romance,Action
2747,603,4.0,953925588,1,1960,Comedy,Horror,"",9,3.00,0.71,2455,1349,3344,1997,1982,100,1983,17.46,3.80,1.20,Drama,Thriller,Crime,Film-Noir,Horror
278,603,2.0,963178727,0,1995,Comedy,"","",2,1.50,0.71,1875,2500,2539,205,3261,100,1995,2.51,3.34,1.25,Comedy,Drama,Action,Thriller,Romance
28,603,5.0,953925191,1,1995,Drama,Romance,"",11,4.23,0.79,2159,1912,36,1719,803,100,1986,15.45,3.43,1.34,Drama,Thriller,Comedy,Crime,Romance
2802,603,3.0,953928409,0,1988,Action,Drama,Romance,13,3.04,0.43,1202,2240,2290,2073,2956,100,1984,2.85,3.13,1.10,Drama,Comedy,Romance,Thriller,Action
2819,603,4.0,953926854,1,1975,Drama,Mystery,Romance,16,3.75,1.02,3503,1419,1953,260,3363,100,1979,18.08,3.87,1.04,Drama,Comedy,Thriller,Crime,Romance
2829,603,4.0,953927295,1,1999,Comedy,"","",7,3.07,1.10,2609,2912,3317,3181,495,100,1973,14.11,4.04,0.84,Drama,Comedy,Romance,Thriller,Crime
2872,603,3.0,953927787,0,1981,Adventure,Fantasy,"",25,3.64,1.02,1307,1185,1674,1200,3090,100,1981,7.65,3.83,0.78,Drama,Comedy,Thriller,Action,Crime
2877,603,3.0,953927084,0,1975,Musical,"","",7,3.00,1.15,2533,1380,2528,3167,2779,100,1973,14.69,3.93,0.97,Drama,Comedy,Romance,Thriller,Crime
288,603,4.0,953925861,1,1994,Action,Crime,Thriller,92,3.23,1.13,955,426,1332,1346,1339,100,1982,17.83,3.82,1.18,Drama,Thriller,Horror,Crime,Film-Noir
2891,603,4.0,963176689,1,1999,Comedy,"","",3,4.00,1.00,3608,1028,3819,3771,145,100,1990,11.90,3.32,1.14,Drama,Romance,Comedy,Action,Crime
2892,603,1.0,963177971,0,1998,Action,Drama,"",1,1.00,0.00,1497,423,1320,1627,1690,100,1985,13.07,3.34,1.30,Action,Thriller,Adventure,Drama,Comedy
29,603,2.0,963177361,0,1995,Adventure,Drama,Fantasy,38,4.01,0.83,919,1254,952,674,2135,100,1982,14.21,3.37,1.17,Drama,Action,Adventure,Comedy,Sci-Fi
2908,603,5.0,953925210,1,1999,Drama,"","",39,3.55,1.08,994,535,1089,85,556,100,1989,13.39,3.44,1.36,Drama,Thriller,Comedy,Crime,Romance
2916,603,4.0,963177385,1,1990,Action,Adventure,Sci-Fi,88,3.65,0.80,112,919,1254,952,674,100,1982,14.04,3.38,1.15,Drama,Action,Adventure,Comedy,Sci-Fi
2925,603,5.0,953926448,1,1970,Drama,"","",5,4.10,0.82,2600,2070,2702,2395,2762,100,1987,15.33,3.46,1.12,Horror,Thriller,Drama,Comedy,Mystery
2929,603,3.0,953928066,0,1981,Drama,Romance,"",2,3.25,0.35,1150,2369,1227,2104,2985,100,1986,4.92,3.56,0.95,Drama,Comedy,Crime,Thriller,Romance
2947,603,4.0,963177205,1,1964,Action,Adventure,Thriller,53,3.84,0.67,390,2951,2531,2530,3702,100,1986,12.38,3.25,1.18,Drama,Action,Comedy,Thriller,Crime
2950,563,2.0,1447185397,0,1980,Adventure,Drama,Romance,14,2.46,0.97,7451,80860,114762,70183,114662,100,2004,12.17,3.17,0.75,Comedy,Romance,Drama,Children,Musical
296,603,5.0,953925131,1,1994,Comedy,Crime,Drama,307,4.20,0.95,3260,2997,121,306,1617,100,1984,16.60,3.41,1.33,Drama,Comedy,Thriller,Romance,Crime
2971,603,4.0,953926970,1,1979,Drama,Fantasy,Musical,6,4.08,0.66,2866,2074,3421,3152,1263,100,1976,16.83,3.95,0.98,Drama,Comedy,Romance,Crime,Thriller
2976,603,3.0,953925657,0,1999,Drama,"","",6,3.42,0.80,1407,968,1994,2747,2455,100,1983,17.66,3.84,1.20,Drama,Thriller,Crime,Horror,Film-Noir
2991,603,3.0,953926995,0,1973,Action,Adventure,Thriller,23,3.70,0.75,1292,3445,3508,2971,2866,100,1975,15.98,3.93,0.99,Drama,Comedy,Romance,Thriller,Crime
2997,603,5.0,953925102,1,1999,Comedy,Drama,Fantasy,99,3.95,0.90,121,306,1617,1280,290,100,1984,16.64,3.40,1.32,Drama,Thriller,Romance,Comedy,Crime
300,603,2.0,963179517,0,1994,Drama,"","",81,3.52,0.85,2439,214,388,2966,412,100,1995,2.19,3.41,1.21,Drama,Comedy,Crime,Romance,Adventure
3002,603,4.0,954481981,1,1999,Documentary,"","",1,4.00,0.00,3298,3408,3223,1202,2240,100,1985,3.83,3.07,1.14,Drama,Comedy,Thriller,Romance,Crime
3006,603,4.0,953925210,1,1999,Drama,Thriller,"",31,3.74,0.69,2908,994,535,1089,85,100,1989,13.38,3.46,1.37,Drama,Thriller,Comedy,Crime,Romance
3018,603,4.0,953927858,1,1985,Comedy,Horror,Sci-Fi,10,3.45,1.07,2022,2174,1097,2474,1186,100,1983,7.03,3.75,0.81,Drama,Comedy,Thriller,Romance,Crime
3055,603,3.0,963176459,0,1999,Thriller,"","",3,3.33,0.58,6184,1484,1732,3576,193,100,1991,12.29,3.37,1.13,Drama,Romance,Comedy,Crime,Action
306,603,4.0,953925072,1,1994,Drama,"","",16,4.22,1.05,1617,1280,290,2858,1533,100,1984,16.80,3.41,1.33,Drama,Thriller,Romance,Comedy,Crime
3079,603,2.0,963176221,0,1999,Comedy,Drama,Romance,6,3.08,0.66,3655,2844,3115,3637,261,100,1990,13.46,3.51,1.10,Drama,Romance,Comedy,Crime,Thriller
3081,603,4.0,953925657,1,1999,Fantasy,Horror,Mystery,62,3.48,0.91,1407,968,1994,2747,2455,100,1983,17.71,3.84,1.20,Drama,Thriller,Crime,Horror,Film-Noir
3091,603,4.0,953927591,1,1980,Drama,War,"",4,4.12,0.48,1218,2972,3067,3019,2020,100,1972,13.01,4.09,0.75,Drama,Comedy,Romance,Crime,Thriller
3098,603,2.0,953927908,0,1984,Drama,"","",24,3.65,0.70,2551,1960,3018,2022,2174,100,1984,6.69,3.70,0.83,Drama,Comedy,Thriller,Crime,Action
3113,603,3.0,953926058,0,1999,Action,Fantasy,Horror,15,2.70,1.24,2336,3203,2710,2630,2707,100,1982,17.91,3.80,1.07,Thriller,Drama,Horror,Crime,Film-Noir
3158,603,3.0,963176221,0,1999,Drama,"","",3,3.67,0.58,3655,2844,3115,3637,261,100,1991,13.45,3.49,1.11,Drama,Romance,Comedy,Crime,Thriller
3169,603,3.0,953927655,0,1985,Crime,Drama,Thriller,5,3.30,0.67,2918,1394,2973,1299,1217,100,1976,11.43,3.99,0.77,Drama,Comedy,Crime,Thriller,Romance
319,603,3.0,963176459,0,1994,Comedy,Drama,Thriller,20,3.60,1.23,6184,1484,1732,3576,193,100,1991,12.30,3.36,1.13,Drama,Romance,Comedy,Crime,Action
3201,603,5.0,953926787,1,1970,Drama,"","",8,4.50,0.60,3359,1244,1206,1208,1964,100,1980,18.73,3.79,1.11,Drama,Comedy,Thriller,Romance,Crime
322,603,4.0,963178417,1,1995,Comedy,Drama,"",10,3.55,1.07,1923,492,1648,187,1060,100,1992,9.41,3.54,1.27,Comedy,Drama,Action,Thriller,Adventure
3265,603,5.0,963177579,1,1992,Action,Crime,Drama,9,4.00,1.03,2028,1112,849,2617,1580,100,1982,13.95,3.36,1.21,Action,Drama,Adventure,Comedy,Sci-Fi
3272,603,5.0,963179880,1,1992,Crime,Drama,"",8,3.44,1.18,184,1836,1673,1653,97,100,1995,2.26,3.26,1.13,Drama,Comedy,Crime,Thriller,Mystery
3273,603,1.0,953924914,0,2000,Comedy,Horror,Mystery,29,2.67,1.17,3175,3303,3176,3300,1183,100,1984,17.10,3.39,1.25,Drama,Thriller,Comedy,Crime,Romance
3274,603,3.0,963177686,0,1992,Drama,Thriller,"",12,3.38,0.80,1573,21,377,6,3418,100,1983,13.67,3.39,1.29,Action,Adventure,Drama,Thriller,Comedy
329,37,3.0,845239483,0,1994,Adventure,Drama,Sci-Fi,108,3.39,0.81,356,457,316,231,349,14,1993,1.90,4.21,0.97,Thriller,Drama,Adventure,Crime,Comedy
3303,603,5.0,953924864,1,2000,Documentary,"","",1,5.00,0.00,3176,3300,1183,2352,1193,100,1984,17.15,3.42,1.20,Drama,Thriller,Crime,Romance,Comedy
